Mutated_genes,Structural_variants_genes,CNA_genes,DEG_posi,DEG_nega,DEG,Epi_modiffications,All
NA,NA,NA,NA,Prot_Q8WX93,Prot_P01023,NA,Prot_A0A087X2E3
NA,NA,NA,NA,Prot_B2RTX2,Prot_C8C060,NA,Prot_Q59GM1
NA,NA,NA,NA,Prot_Q8IZL2,Prot_P12643,NA,Prot_Q92777
NA,NA,NA,NA,Prot_P23141,Prot_B3KPP4,NA,Prot_A0A087WW96
NA,NA,NA,NA,Prot_P35749,Prot_Q86TD4,NA,Prot_B3KRB3
NA,NA,NA,NA,Prot_A0A024QZJ4,Prot_B4DYT9,NA,Prot_Q86VA8
NA,NA,NA,NA,Prot_A0A024QZJ6,Prot_Q13522,NA,Prot_A1L4G8
NA,NA,NA,NA,Prot_A0A024R906,Prot_Q6ZST4,NA,Prot_Q5BJE1
NA,NA,NA,NA,Prot_Q16832,Prot_P10646,NA,Prot_B7ZM04
NA,NA,NA,NA,Prot_A0A024R854,Prot_Q8IZ40,NA,Prot_F8W7A7
NA,NA,NA,NA,Prot_Q8TES3,Prot_Q9BRU2,NA,Prot_A0A089QDC1
NA,NA,NA,NA,Prot_Q9BXL7,Prot_Q9UBN4,NA,Prot_P16442
NA,NA,NA,NA,Prot_A0A087WUF6,Prot_P36402,NA,Prot_Q16619
NA,NA,NA,NA,Prot_P09038,Prot_B3KQ75,NA,Prot_P57082
NA,NA,NA,NA,Prot_Q9NTU7,Prot_O75493,NA,Prot_O00470
NA,NA,NA,NA,Prot_Q6DN72,Prot_A0A0A0MR49,NA,Prot_A0A0B4J1R2
NA,NA,NA,NA,Prot_Q76M96,Prot_Q9HCS2,NA,Prot_Q9H6R3
NA,NA,NA,NA,Prot_P47211,Prot_P24387,NA,Prot_Q2YDX2
NA,NA,NA,NA,Prot_O60330,Prot_P55058,NA,Prot_Q92618
NA,NA,NA,NA,Prot_A0A140VJJ0,Prot_Q08AM8,NA,Prot_O15069
NA,NA,NA,NA,Prot_P29320,Prot_Q8TEC5,NA,Prot_Q86YF9
NA,NA,NA,NA,Prot_Q6P4R6,Prot_P27815,NA,Prot_B3KSP1
NA,NA,NA,NA,Prot_C9JXA2,Prot_Q9UPR0,NA,Prot_Q8NE09
NA,NA,NA,NA,Prot_A0A024R2Q5,Prot_Q9GZM7,NA,Prot_G3V112
NA,NA,NA,NA,Prot_P08590,Prot_F6SDV2,NA,Prot_Q6Q6R5
NA,NA,NA,NA,Prot_O14558,Prot_A0A024RAH7,NA,Prot_P78334
NA,NA,NA,NA,Prot_V9HWB6,Prot_P34972,NA,Prot_P23219
NA,NA,NA,NA,Prot_Q9UNH6,Prot_B4DFE7,NA,Prot_A0A087X296
NA,NA,NA,NA,Prot_B4DP69,Prot_P23471,NA,Prot_A0A024R0W7
NA,NA,NA,NA,Prot_E9PNL2,Prot_P52198,NA,Prot_B3KVG3
NA,NA,NA,NA,Prot_Q96SL4,Prot_B4DY28,NA,Prot_Q96MT3
NA,NA,NA,NA,Prot_Q96SM3,Prot_P21291,NA,Prot_B3KVG6
NA,NA,NA,NA,Prot_Q92835,Prot_A8K5W4,NA,Prot_Q9HCB6
NA,NA,NA,NA,Prot_Q13474,Prot_P08908,NA,Prot_Q9Y2C2
NA,NA,NA,NA,Prot_A0A024RCH3,Prot_Q5ZGX3,NA,Prot_Q6GPH6
NA,NA,NA,NA,Prot_O75712,Prot_Q7L4P6,NA,Prot_Q96AA8
NA,NA,NA,NA,Prot_Q8TAD7,Prot_A0A0S2Z5N0,NA,Prot_Q96EF6
NA,NA,NA,NA,Prot_A1XBS5,Prot_Q96FL8,NA,Prot_Q9Y663
NA,NA,NA,NA,Prot_Q07092,Prot_A6NKL6,NA,Prot_P19801
NA,NA,NA,NA,Prot_Q9BXJ2,Prot_Q93062,NA,Prot_Q9GZV7
NA,NA,NA,NA,Prot_Q6UXB2,Prot_B4E3T4,NA,Prot_Q5SYC1
NA,NA,NA,NA,Prot_Q6PEW1,Prot_D3DSV0,NA,Prot_Q5T7N2
NA,NA,NA,NA,Prot_Q6NSI4,Prot_P59768,NA,Prot_B4E000
NA,NA,NA,NA,Prot_Q9Y6M1,Prot_Q06278,NA,Prot_Q7L0J3
NA,NA,NA,NA,Prot_F8W930,Prot_A0A0S2Z421,NA,Prot_B3KY85
NA,NA,NA,NA,Prot_B4DKT5,Prot_Q99972,NA,Prot_Q8IUC8
NA,NA,NA,NA,Prot_B3FTN5,Prot_A0A0C4DH75,NA,Prot_P13584
NA,NA,NA,NA,Prot_Q7Z5L7,Prot_Q14168,NA,Prot_B4DV41
NA,NA,NA,NA,Prot_Q8IVL0,Prot_B4DZ84,NA,Prot_Q8IZB0
NA,NA,NA,NA,Prot_A0A024R9W4,Prot_D3DX49,NA,Prot_Q9UHL3
NA,NA,NA,NA,Prot_Q9BXR5,Prot_A0A0A0MRU0,NA,Prot_A0A087WYN1
NA,NA,NA,NA,Prot_O76096,Prot_B4DRL7,NA,Prot_B3KQ84
NA,NA,NA,NA,Prot_P0CG32,Prot_D3DX48,NA,Prot_Q9UI17
NA,NA,NA,NA,Prot_P20815,Prot_Q5VZX0,NA,Prot_Q8N9F8
NA,NA,NA,NA,Prot_B7Z3P6,Prot_Q92633,NA,Prot_Q9H4F8
NA,NA,NA,NA,Prot_A0A0A8KWK3,Prot_A0A090N7U6,NA,Prot_A0A024R6E0
NA,NA,NA,NA,Prot_Q03167,Prot_Q8N8U9,NA,Prot_A8K7T1
NA,NA,NA,NA,Prot_Q9HC58,Prot_Q86UW2,NA,Prot_Q9H244
NA,NA,NA,NA,Prot_Q8N145,Prot_A8K694,NA,Prot_Q13520
NA,NA,NA,NA,Prot_Q9BQ13,Prot_P22003,NA,Prot_P21333
NA,NA,NA,NA,Prot_Q9UJ71,Prot_M9VUD0,NA,Prot_Q60FE5
NA,NA,NA,NA,Prot_Q13336,Prot_P32418,NA,Prot_Q6NXF2
NA,NA,NA,NA,Prot_G0W2N5,Prot_Q4QQH3,NA,Prot_Q6QNK2
NA,NA,NA,NA,Prot_B4DFJ8,Prot_P12109,NA,Prot_Q9NSM3
NA,NA,NA,NA,Prot_B4DHU3,Prot_A0A024R757,NA,Prot_Q8NEW7
NA,NA,NA,NA,Prot_F5GWS2,Prot_Q2TNI1,NA,Prot_P46439
NA,NA,NA,NA,Prot_Q86V59,Prot_Q59E85,NA,Prot_Q5T8R2
NA,NA,NA,NA,Prot_O95340,Prot_Q7Z4F3,NA,Prot_B7ZMJ3
NA,NA,NA,NA,Prot_Q5TB52,Prot_A9XTE5,NA,Prot_Q6UY14
NA,NA,NA,NA,Prot_O75355,Prot_Q03135,NA,Prot_Q9UFG7
NA,NA,NA,NA,Prot_Q14766,Prot_Q6ZWK4,NA,Prot_Q20BG9
NA,NA,NA,NA,Prot_B7ZLY3,Prot_Q5VU97,NA,Prot_Q8WZ74
NA,NA,NA,NA,Prot_Q86XR2,Prot_A0A0A0MQY7,NA,Prot_Q14526
NA,NA,NA,NA,Prot_B4DT44,Prot_Q12948,NA,Prot_A0PJI1
NA,NA,NA,NA,Prot_Q8N894,Prot_W6CJ52,NA,Prot_Q9UNE0
NA,NA,NA,NA,Prot_P25189,Prot_P41161,NA,Prot_Q86VZ6
NA,NA,NA,NA,Prot_Q01484,Prot_Q96L46,NA,Prot_Q15782
NA,NA,NA,NA,Prot_Q9C0F0,Prot_E9PAM5,NA,Prot_A0A024QYY0
NA,NA,NA,NA,Prot_Q99983,Prot_Q9P2W6,NA,Prot_Q8WUX1
NA,NA,NA,NA,Prot_B4E3S3,Prot_Q5JY77,NA,Prot_Q6ZWJ8
NA,NA,NA,NA,Prot_Q9H6B4,Prot_Q03938,NA,Prot_O60248
NA,NA,NA,NA,Prot_Q9UJY1,Prot_B4DER3,NA,Prot_Q8N6I2
NA,NA,NA,NA,Prot_P31268,Prot_Q14643,NA,Prot_Q9UMF0
NA,NA,NA,NA,Prot_Q01362,Prot_Q59H91,NA,Prot_Q9HCH3
NA,NA,NA,NA,Prot_A0A0B4J2E9,Prot_B4DGH1,NA,Prot_P30838
NA,NA,NA,NA,Prot_Q76N89,Prot_A8K0R3,NA,Prot_Q6PKA6
NA,NA,NA,NA,Prot_Q5SRE7,Prot_B4DI63,NA,Prot_I3L3I9
NA,NA,NA,NA,Prot_A0A024R893,Prot_P20774,NA,Prot_A0A0K0K1I0
NA,NA,NA,NA,Prot_Q9HCU0,Prot_Q7Z532,NA,Prot_P09493
NA,NA,NA,NA,Prot_A0A024R5W4,Prot_G3V364,NA,Prot_O15513
NA,NA,NA,NA,Prot_P0CAP1,Prot_Q96NI6,NA,Prot_D9YZV4
NA,NA,NA,NA,Prot_Q5TCY1,Prot_A0A024QZF8,NA,Prot_D9YZV5
NA,NA,NA,NA,Prot_Q9HC16,Prot_P54852,NA,Prot_A0A024R5W6
NA,NA,NA,NA,Prot_Q0VD77,Prot_A8K161,NA,Prot_D9YZV7
NA,NA,NA,NA,Prot_Q6ZMM2,Prot_Q8IWE0,NA,Prot_B7Z722
NA,NA,NA,NA,Prot_X6R4H8,Prot_Q7LDD5,NA,Prot_H7BYY1
NA,NA,NA,NA,Prot_A4QPG6,Prot_Q9UQM7,NA,Prot_H0YK48
NA,NA,NA,NA,Prot_P26447,Prot_Q96JN2,NA,Prot_F5H7S3
NA,NA,NA,NA,Prot_A0A024RDG5,Prot_A0A024R758,NA,Prot_B7Z596
NA,NA,NA,NA,Prot_Q53EU6,Prot_E5RJM6,NA,Prot_P40123
NA,NA,NA,NA,Prot_Q9P0K1,Prot_Q9H7M9,NA,Prot_Q5JPJ8
NA,NA,NA,NA,Prot_Q08AL8,Prot_O43294,NA,Prot_Q9BXI3
NA,NA,NA,NA,Prot_A0A0E3SU01,Prot_A0A024QZE7,NA,Prot_Q0D2K2
NA,NA,NA,NA,Prot_P23560,Prot_P10071,NA,Prot_Q05940
NA,NA,NA,NA,Prot_Q12882,Prot_O15374,NA,Prot_A0A140VKF3
NA,NA,NA,NA,Prot_Q9UKZ9,Prot_B2RCU6,NA,Prot_P36955
NA,NA,NA,NA,Prot_Q9Y2P4,Prot_O75914,NA,Prot_A0A0S2Z5T8
NA,NA,NA,NA,Prot_B2R8P6,Prot_D2JYH4,NA,Prot_Q86WG3
NA,NA,NA,NA,Prot_A0A0S2Z4F1,Prot_P62736,NA,Prot_Q6P4A8
NA,NA,NA,NA,Prot_B2R6M6,Prot_Q9H7C4,NA,Prot_Q9P2F5
NA,NA,NA,NA,Prot_Q12805,Prot_A6NC86,NA,Prot_O43895
NA,NA,NA,NA,Prot_A0A0S2Z3V1,Prot_B7Z661,NA,Prot_Q5T481
NA,NA,NA,NA,Prot_Q16878,Prot_Q13449,NA,Prot_P42263
NA,NA,NA,NA,Prot_A6NI79,Prot_O75916,NA,Prot_Q17R51
NA,NA,NA,NA,Prot_Q7L2X4,Prot_A8K1G1,NA,Prot_Q5XKG2
NA,NA,NA,NA,Prot_Q8IYV1,Prot_P29536,NA,Prot_P28161
NA,NA,NA,NA,Prot_Q99457,Prot_P29017,NA,Prot_Q0D2I8
NA,NA,NA,NA,Prot_B1AJU2,Prot_B7Z936,NA,Prot_Q9H2M3
NA,NA,NA,NA,Prot_Q9Y228,Prot_Q8N3C7,NA,Prot_A0A024RAQ0
NA,NA,NA,NA,Prot_B3KWQ9,Prot_A8K6D0,NA,Prot_Q9BWX5
NA,NA,NA,NA,Prot_B4DRS2,Prot_A8K4L6,NA,Prot_A0A024RDG9
NA,NA,NA,NA,Prot_Q07973,Prot_Q9ULK5,NA,Prot_Q9BUT1
NA,NA,NA,NA,Prot_A0A140VJU8,Prot_P21589,NA,Prot_P49441
NA,NA,NA,NA,Prot_P08294,Prot_Q6NZX3,NA,Prot_Q6IBG4
NA,NA,NA,NA,Prot_P24592,Prot_Q8N4T0,NA,Prot_P23634
NA,NA,NA,NA,Prot_A0A024R3H7,Prot_P78559,NA,Prot_A0A024R968
NA,NA,NA,NA,Prot_Q9NY72,Prot_Q504X9,NA,Prot_Q02318
NA,NA,NA,NA,Prot_Q9NR82,Prot_Q969G9,NA,Prot_P31277
NA,NA,NA,NA,Prot_Q9NRA1,Prot_B3KX12,NA,Prot_P56159
NA,NA,NA,NA,Prot_D9YZV9,Prot_Q4KMQ2,NA,Prot_B7Z856
NA,NA,NA,NA,Prot_Q9H165,Prot_Q96QB5,NA,Prot_P10643
NA,NA,NA,NA,Prot_D6W5D9,Prot_Q9H2S5,NA,Prot_Q05CI3
NA,NA,NA,NA,Prot_Q9H1C3,Prot_A0A1U9X8G2,NA,Prot_A8K1M0
NA,NA,NA,NA,Prot_A0A024R2E5,Prot_O95377,NA,Prot_Q5TAQ4
NA,NA,NA,NA,Prot_Q8IWV2,Prot_Q96D03,NA,Prot_Q96PC2
NA,NA,NA,NA,Prot_P20273,Prot_Q99689,NA,Prot_Q8WXI4
NA,NA,NA,NA,Prot_Q0EAF5,Prot_P07585,NA,Prot_Q13304
NA,NA,NA,NA,Prot_P49863,Prot_Q6FH10,NA,Prot_G4XH68
NA,NA,NA,NA,Prot_A0A024R778,Prot_A0A024RBG6,NA,Prot_B4DTU7
NA,NA,NA,NA,Prot_P21246,Prot_Q5U5Z3,NA,Prot_Q3SY69
NA,NA,NA,NA,Prot_B4DI07,Prot_Q9UL42,NA,Prot_A6NEQ2
NA,NA,NA,NA,Prot_B4DJQ6,Prot_P60880,NA,Prot_A0A0S2Z3R6
NA,NA,NA,NA,Prot_F5H2B5,Prot_P16519,NA,Prot_Q13751
NA,NA,NA,NA,Prot_Q96BZ4,Prot_Q6PIA2,NA,Prot_Q2T9L4
NA,NA,NA,NA,Prot_P10589,Prot_Q9NYQ8,NA,Prot_P57058
NA,NA,NA,NA,Prot_Q9H3H9,Prot_O15090,NA,Prot_P41231
NA,NA,NA,NA,Prot_Q86VZ3,Prot_P02511,NA,Prot_Q99990
NA,NA,NA,NA,Prot_Q9BR39,Prot_V9HW27,NA,Prot_Q9UBP4
NA,NA,NA,NA,Prot_O95319,Prot_A0A024R3B9,NA,Prot_F6SYF8
NA,NA,NA,NA,Prot_B4DT00,Prot_B3KXI1,NA,Prot_B4E2Q9
NA,NA,NA,NA,Prot_A0A1B0GU44,Prot_O95428,NA,Prot_Q5JPC7
NA,NA,NA,NA,Prot_A0A1B0GUN8,Prot_A1A4S6,NA,Prot_Q99518
NA,NA,NA,NA,Prot_A0A0J9YX66,Prot_A0A140VKE3,NA,Prot_P41181
NA,NA,NA,NA,Prot_B4DIB6,Prot_Q03013,NA,Prot_P51654
NA,NA,NA,NA,Prot_A0A0J9YXJ0,Prot_A0A024R813,NA,Prot_Q53H15
NA,NA,NA,NA,Prot_E9PC62,Prot_B3KXR1,NA,Prot_B4DTD8
NA,NA,NA,NA,Prot_B4DZ01,Prot_Q99502,NA,Prot_I6QTG3
NA,NA,NA,NA,Prot_B4DDE7,Prot_A6NCB9,NA,Prot_P23771
NA,NA,NA,NA,Prot_Q5FYB0,Prot_Q0P517,NA,Prot_P43116
NA,NA,NA,NA,Prot_B0YIY5,Prot_F8WB53,NA,Prot_G8IFA7
NA,NA,NA,NA,Prot_P09693,Prot_Q9NRG1,NA,Prot_Q9H0W5
NA,NA,NA,NA,Prot_Q9NZM1,Prot_Q9BT88,NA,Prot_Q96NY7
NA,NA,NA,NA,Prot_Q8N1K5,Prot_Q96A09,NA,Prot_Q8IVN8
NA,NA,NA,NA,Prot_A0A0A0MTQ4,Prot_Q15772,NA,Prot_Q6ZMP0
NA,NA,NA,NA,Prot_Q96B86,Prot_A7E2D6,NA,Prot_Q13009
NA,NA,NA,NA,Prot_B4DDF4,Prot_Q8IVL1,NA,Prot_P48163
NA,NA,NA,NA,Prot_Q99439,Prot_B7Z5V5,NA,Prot_Q7Z2X4
NA,NA,NA,NA,Prot_B4DUT8,Prot_E9PRL4,NA,Prot_P61371
NA,NA,NA,NA,Prot_Q14714,Prot_A0A024R3J1,NA,Prot_A0A024RDV9
NA,NA,NA,NA,Prot_A0A0S2Z4X9,Prot_Q14134,NA,Prot_Q8N0X7
NA,NA,NA,NA,Prot_B3KMR8,Prot_B7Z8U9,NA,Prot_P19113
NA,NA,NA,NA,Prot_O94808,Prot_A0A024RDE1,NA,Prot_P20783
NA,NA,NA,NA,Prot_A0A024R507,Prot_Q14515,NA,Prot_B7Z3F0
NA,NA,NA,NA,Prot_P11836,Prot_B7ZB68,NA,Prot_B7Z5S0
NA,NA,NA,NA,Prot_Q8N987,Prot_Q8N4S1,NA,Prot_Q96MK2
NA,NA,NA,NA,Prot_Q6ZS27,Prot_Q96MM7,NA,Prot_P0CG23
NA,NA,NA,NA,Prot_O43827,Prot_P48740,NA,Prot_O95600
NA,NA,NA,NA,Prot_Q8N2R0,Prot_F8W876,NA,Prot_A0A024R9X4
NA,NA,NA,NA,Prot_O76074,Prot_E9KL26,NA,Prot_Q2MKA7
NA,NA,NA,NA,Prot_G5E9C5,Prot_P05155,NA,Prot_O15075
NA,NA,NA,NA,Prot_P82987,Prot_O60315,NA,Prot_B7Z5K4
NA,NA,NA,NA,Prot_Q9H5Y7,Prot_O43272,NA,Prot_Q5VZY9
NA,NA,NA,NA,Prot_A0A024R6G3,Prot_Q01974,NA,Prot_A0A024R0S6
NA,NA,NA,NA,Prot_Q9UBX5,Prot_Q8NCR6,NA,Prot_Q9NZN4
NA,NA,NA,NA,Prot_Q8IWA6,Prot_Q13733,NA,Prot_B7Z7S6
NA,NA,NA,NA,Prot_Q9H1Z8,Prot_Q75V66,NA,Prot_Q68CQ1
NA,NA,NA,NA,Prot_B8ZZE5,Prot_Q9UBG0,NA,Prot_B4DXB3
NA,NA,NA,NA,Prot_A0A0U3FYV6,Prot_Q9BX66,NA,Prot_Q6UXB8
NA,NA,NA,NA,Prot_P48431,Prot_B4DTX5,NA,Prot_Q13797
NA,NA,NA,NA,Prot_Q96SQ7,Prot_Q9BQI7,NA,Prot_Q8N6H6
NA,NA,NA,NA,Prot_B4DXI0,Prot_Q96NE9,NA,Prot_P0DMW3
NA,NA,NA,NA,Prot_Q8WWA1,Prot_A6NLC5,NA,Prot_Q96HG1
NA,NA,NA,NA,Prot_B3KNZ3,Prot_Q9NWF4,NA,Prot_Q14721
NA,NA,NA,NA,Prot_Q7Z4I7,Prot_Q2V2M9,NA,Prot_B7Z9Z0
NA,NA,NA,NA,Prot_A0A024RAH1,Prot_Q86UK5,NA,Prot_Q32M45
NA,NA,NA,NA,Prot_O00322,Prot_P12110,NA,Prot_Q96MS0
NA,NA,NA,NA,Prot_Q86XH1,Prot_O43155,NA,Prot_F5GWJ5
NA,NA,NA,NA,Prot_A0A0A0MSY6,Prot_Q717R9,NA,Prot_B3KWQ6
NA,NA,NA,NA,Prot_B4DIF4,Prot_A0A024R7Z0,NA,Prot_P41219
NA,NA,NA,NA,Prot_Q92185,Prot_Q6DJT9,NA,Prot_Q9NS66
NA,NA,NA,NA,Prot_Q9C075,Prot_P14672,NA,Prot_Q8N957
NA,NA,NA,NA,Prot_A0A024R1X9,Prot_B4E3R1,NA,Prot_H3BM45
NA,NA,NA,NA,Prot_Q8TC04,Prot_B7Z9Y6,NA,Prot_P28358
NA,NA,NA,NA,Prot_F1DAL1,Prot_F8WAI0,NA,Prot_P05106
NA,NA,NA,NA,Prot_Q96RI1,Prot_Q8NF91,NA,Prot_F8W9S8
NA,NA,NA,NA,Prot_B6ZGS9,Prot_A0A0C4DG40,NA,Prot_Q8NA19
NA,NA,NA,NA,Prot_O95490,Prot_Q9NRW3,NA,Prot_Q9NQ79
NA,NA,NA,NA,Prot_A0A024R3W8,Prot_Q6PG43,NA,Prot_Q14508
NA,NA,NA,NA,Prot_O75077,Prot_Q8TF62,NA,Prot_A2A2L3
NA,NA,NA,NA,Prot_E7EWD3,Prot_A0A140VJI9,NA,Prot_Q9BZ11
NA,NA,NA,NA,Prot_A6NMK8,Prot_Q8N140,NA,Prot_B4DFX6
NA,NA,NA,NA,Prot_Q6NZI2,Prot_P18283,NA,Prot_F6XZD3
NA,NA,NA,NA,Prot_A0A024R8T0,Prot_A0A0C4DG76,NA,Prot_Q8N283
NA,NA,NA,NA,Prot_P16144,Prot_Q9BQS7,NA,Prot_O75900
NA,NA,NA,NA,Prot_A0A024R8K7,Prot_E7ES21,NA,Prot_B0AZM9
NA,NA,NA,NA,Prot_B7ZLD8,Prot_Q15375,NA,Prot_Q9P286
NA,NA,NA,NA,Prot_A0A024R8N2,Prot_A0A087WXI0,NA,Prot_Q9H9P2
NA,NA,NA,NA,Prot_P56202,Prot_A0A0S2Z2Z6,NA,Prot_A0A0C4DFS2
NA,NA,NA,NA,Prot_P23942,Prot_P08133,NA,Prot_O75711
NA,NA,NA,NA,Prot_Q9UMD9,Prot_O43374,NA,Prot_Q6FGG5
NA,NA,NA,NA,Prot_X5DNG6,Prot_B4DNC0,NA,Prot_Q96AC1
NA,NA,NA,NA,Prot_Q9Y6N8,Prot_E7ES60,NA,Prot_A0A024R687
NA,NA,NA,NA,Prot_X5D8X5,Prot_Q96PJ7,NA,Prot_P01023
NA,NA,NA,NA,Prot_A0A140VJW8,Prot_Q9BZG1,NA,Prot_C8C060
NA,NA,NA,NA,Prot_Q9P273,Prot_A0A024QZ68,NA,Prot_P12643
NA,NA,NA,NA,Prot_O94813,Prot_P0DI83,NA,Prot_B3KPP4
NA,NA,NA,NA,Prot_O75473,Prot_Q99712,NA,Prot_Q86TD4
NA,NA,NA,NA,Prot_A0A0A8K8C7,Prot_A3EZ84,NA,Prot_B4DYT9
NA,NA,NA,NA,Prot_P24844,Prot_Q6E0U4,NA,Prot_Q13522
NA,NA,NA,NA,Prot_Q96G30,Prot_C9IYI1,NA,Prot_Q6ZST4
NA,NA,NA,NA,Prot_Q16647,Prot_B4DMZ3,NA,Prot_P10646
NA,NA,NA,NA,Prot_A0A024R9B4,Prot_Q8NFR9,NA,Prot_Q8IZ40
NA,NA,NA,NA,Prot_Q02246,Prot_O95231,NA,Prot_Q9BRU2
NA,NA,NA,NA,Prot_A1L3A3,Prot_Q9BQ16,NA,Prot_Q9UBN4
NA,NA,NA,NA,Prot_A0A024RA40,Prot_A0A0A0MTJ2,NA,Prot_P36402
NA,NA,NA,NA,Prot_Q9H3G5,Prot_B4DI52,NA,Prot_B3KQ75
NA,NA,NA,NA,Prot_Q8N103,Prot_Q155Q3,NA,Prot_O75493
NA,NA,NA,NA,Prot_P08697,Prot_Q8IZS8,NA,Prot_A0A0A0MR49
NA,NA,NA,NA,Prot_Q9NZU0,Prot_P51512,NA,Prot_Q9HCS2
NA,NA,NA,NA,Prot_P35913,Prot_A0A024R4D4,NA,Prot_P24387
NA,NA,NA,NA,Prot_B4DHV7,Prot_Q8WVJ9,NA,Prot_P55058
NA,NA,NA,NA,Prot_A6NHC0,Prot_Q9H7V2,NA,Prot_Q08AM8
NA,NA,NA,NA,Prot_B1B154,Prot_A0A1U9X8V5,NA,Prot_Q8TEC5
NA,NA,NA,NA,Prot_A0A024RAI7,Prot_B7ZW61,NA,Prot_P27815
NA,NA,NA,NA,Prot_Q4G0S4,Prot_Q9NU63,NA,Prot_Q9UPR0
NA,NA,NA,NA,Prot_E9PJX5,Prot_Q9Y5F8,NA,Prot_Q9GZM7
NA,NA,NA,NA,Prot_P51451,Prot_Q9NVH6,NA,Prot_F6SDV2
NA,NA,NA,NA,Prot_Q05D26,Prot_A0A024RAK9,NA,Prot_A0A024RAH7
NA,NA,NA,NA,Prot_P54826,Prot_P10915,NA,Prot_P34972
NA,NA,NA,NA,Prot_Q7Z7M9,Prot_Q9HAY6,NA,Prot_B4DFE7
NA,NA,NA,NA,Prot_Q9P299,Prot_P84157,NA,Prot_P23471
NA,NA,NA,NA,Prot_B2RU19,Prot_Q6ZR64,NA,Prot_P52198
NA,NA,NA,NA,Prot_Q4LEZ3,Prot_G5E9D8,NA,Prot_B4DY28
NA,NA,NA,NA,Prot_Q16558,Prot_Q86UX2,NA,Prot_P21291
NA,NA,NA,NA,Prot_Q96NR3,Prot_Q96JW9,NA,Prot_A8K5W4
NA,NA,NA,NA,Prot_X5DNX9,Prot_C9J2H1,NA,Prot_P08908
NA,NA,NA,NA,Prot_A4D1I7,Prot_A0A096LP62,NA,Prot_Q5ZGX3
NA,NA,NA,NA,Prot_O14576,Prot_A0A140VK57,NA,Prot_Q7L4P6
NA,NA,NA,NA,Prot_Q8N542,Prot_P16035,NA,Prot_A0A0S2Z5N0
NA,NA,NA,NA,Prot_A0A090N7U9,Prot_Q8IXL7,NA,Prot_Q96FL8
NA,NA,NA,NA,Prot_Q99969,Prot_Q8IUM7,NA,Prot_A6NKL6
NA,NA,NA,NA,Prot_Q96P31,Prot_Q8NCV1,NA,Prot_Q93062
NA,NA,NA,NA,Prot_P55001,Prot_O75953,NA,Prot_B4E3T4
NA,NA,NA,NA,Prot_A0A024RA94,Prot_Q8TAX0,NA,Prot_D3DSV0
NA,NA,NA,NA,Prot_B4DN28,Prot_P47974,NA,Prot_P59768
NA,NA,NA,NA,Prot_P53708,Prot_Q9Y5H1,NA,Prot_Q06278
NA,NA,NA,NA,Prot_O43525,Prot_Q01118,NA,Prot_A0A0S2Z421
NA,NA,NA,NA,Prot_P26010,Prot_Q9Y6C2,NA,Prot_Q99972
NA,NA,NA,NA,Prot_E7EM75,Prot_B3KY34,NA,Prot_A0A0C4DH75
NA,NA,NA,NA,Prot_Q9NUC0,Prot_Q96MV8,NA,Prot_Q14168
NA,NA,NA,NA,Prot_Q7Z5P4,Prot_A0A024RAT1,NA,Prot_B4DZ84
NA,NA,NA,NA,Prot_O00451,Prot_Q8TAP4,NA,Prot_D3DX49
NA,NA,NA,NA,Prot_Q0D2K0,Prot_Q9NYC6,NA,Prot_A0A0A0MRU0
NA,NA,NA,NA,Prot_Q9NYL2,Prot_A0A024R9R1,NA,Prot_B4DRL7
NA,NA,NA,NA,Prot_D4Q8H0,Prot_Q8IY42,NA,Prot_D3DX48
NA,NA,NA,NA,Prot_P13688,Prot_P61812,NA,Prot_Q5VZX0
NA,NA,NA,NA,Prot_Q3KRG8,Prot_Q59EG9,NA,Prot_Q92633
NA,NA,NA,NA,Prot_Q13642,Prot_P48549,NA,Prot_A0A090N7U6
NA,NA,NA,NA,Prot_B7Z9A1,Prot_D2X9V0,NA,Prot_Q8N8U9
NA,NA,NA,NA,Prot_Q5JXI2,Prot_D2XBF0,NA,Prot_Q86UW2
NA,NA,NA,NA,Prot_O95810,Prot_P21452,NA,Prot_A8K694
NA,NA,NA,NA,Prot_Q00604,Prot_Q14DE1,NA,Prot_P22003
NA,NA,NA,NA,Prot_Q9H228,Prot_Q6ZMI3,NA,Prot_M9VUD0
NA,NA,NA,NA,Prot_P51636,Prot_Q13609,NA,Prot_P32418
NA,NA,NA,NA,Prot_Q53X57,Prot_A0A024R365,NA,Prot_Q4QQH3
NA,NA,NA,NA,Prot_Q6WRI0,Prot_B2RUU6,NA,Prot_P12109
NA,NA,NA,NA,Prot_P01732,Prot_Q86TY3,NA,Prot_A0A024R757
NA,NA,NA,NA,Prot_Q6ZVS2,Prot_A0A0S2Z3Q2,NA,Prot_Q2TNI1
NA,NA,NA,NA,Prot_Q8TAW8,Prot_B4DIV6,NA,Prot_Q59E85
NA,NA,NA,NA,Prot_Q9HC57,Prot_O95677,NA,Prot_Q7Z4F3
NA,NA,NA,NA,Prot_A0A024R8G3,Prot_B4DRQ6,NA,Prot_A9XTE5
NA,NA,NA,NA,Prot_P41222,Prot_F2Z2Y1,NA,Prot_Q03135
NA,NA,NA,NA,Prot_A0N0Q3,Prot_Q96CJ7,NA,Prot_Q6ZWK4
NA,NA,NA,NA,Prot_Q9NRJ3,Prot_A0A0S2Z3V9,NA,Prot_Q5VU97
